primary_source_concept_id,primary_source,secondary_source_concept_id,secondary_source,current_source_question_concept_id,source_question_text,grid_source_question_name,question_concept_id,current_question_text,question_type,response_concept_id,current_format_value
129084651,Survey,716117817,Where You Live and Work,149476435,"Seasonal Address 3- What [is/was] the main source of water that you [drink/drank] at [insert address insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank].",,149476435,"Seasonal Address 3- What [is/was] the main source of water that you [drink/drank] at [insert address insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank].",,463122075,1= Water from a refrigerator that has a water filter
129084651,Survey,716117817,Where You Live and Work,149476435,"Seasonal Address 3- What [is/was] the main source of water that you [drink/drank] at [insert address insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank].",,149476435,"Seasonal Address 3- What [is/was] the main source of water that you [drink/drank] at [insert address insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank].",,807835037,55=Other |__|
129084651,Survey,716117817,Where You Live and Work,149476435,"Seasonal Address 3- What [is/was] the main source of water that you [drink/drank] at [insert address insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank].",,526578016,"Seasonal Address 3- What [is/was] the main source of water that you [drink/drank] at [insert address insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank].",,123108471,0 = Water from the tap or refrigerator that has not been filtered or treated
129084651,Survey,716117817,Where You Live and Work,149476435,"Seasonal Address 3- What [is/was] the main source of water that you [drink/drank] at [insert address insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank].",,526578016,"Seasonal Address 3- What [is/was] the main source of water that you [drink/drank] at [insert address insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank].",,178420302,77 = Unavailable/Unknown
129084651,Survey,716117817,Where You Live and Work,149476435,"Seasonal Address 3- What [is/was] the main source of water that you [drink/drank] at [insert address insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank].",,526578016,"Seasonal Address 3- What [is/was] the main source of water that you [drink/drank] at [insert address insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank].",,254061941,2= Water that was filtered using a filter like Brita or PUR in a pitcher or on a faucet
129084651,Survey,716117817,Where You Live and Work,149476435,"Seasonal Address 3- What [is/was] the main source of water that you [drink/drank] at [insert address insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank].",,526578016,"Seasonal Address 3- What [is/was] the main source of water that you [drink/drank] at [insert address insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank].",,311981718,"5= Bottled water, including water from a store dispenser or delivered to your home"
129084651,Survey,716117817,Where You Live and Work,149476435,"Seasonal Address 3- What [is/was] the main source of water that you [drink/drank] at [insert address insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank].",,526578016,"Seasonal Address 3- What [is/was] the main source of water that you [drink/drank] at [insert address insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank].",,354856090,4= Water that was filtered with another type of filter (under sink or whole house)
129084651,Survey,716117817,Where You Live and Work,149476435,"Seasonal Address 3- What [is/was] the main source of water that you [drink/drank] at [insert address insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank].",,526578016,"Seasonal Address 3- What [is/was] the main source of water that you [drink/drank] at [insert address insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank].",,404651070,3= Water that was filtered using reverse osmosis (under sink or whole house)
129084651,Survey,716117817,Where You Live and Work,149476435,"Seasonal Address 3- What [is/was] the main source of water that you [drink/drank] at [insert address insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank].",,526578016,"Seasonal Address 3- What [is/was] the main source of water that you [drink/drank] at [insert address insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank].",,463122075,1= Water from a refrigerator that has a water filter
129084651,Survey,716117817,Where You Live and Work,149476435,"Seasonal Address 3- What [is/was] the main source of water that you [drink/drank] at [insert address insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank].",,526578016,"Seasonal Address 3- What [is/was] the main source of water that you [drink/drank] at [insert address insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank].",,807835037,55=Other |__|
129084651,Survey,716117817,Where You Live and Work,149476435,"Seasonal Address 3- What [is/was] the main source of water that you [drink/drank] at [insert address insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank].",,708136662,"Seasonal Address 3- What [is/was] the main source of water that you [drink/drank] at [insert address insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank]. Please describe [text box]",,,
129084651,Survey,716117817,Where You Live and Work,154170916,Address 10- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]? - SOURCE,,154170916,Address 10- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]?,,178420302,77 = Unavailable/Unknown
129084651,Survey,716117817,Where You Live and Work,154170916,Address 10- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]? - SOURCE,,154170916,Address 10- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]?,,388690303,2= Private well or spring
129084651,Survey,716117817,Where You Live and Work,154170916,Address 10- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]? - SOURCE,,154170916,Address 10- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]?,,519767819,"1= A rural water system, community well, or spring serving at least 25 people or 15 households"
129084651,Survey,716117817,Where You Live and Work,154170916,Address 10- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]? - SOURCE,,154170916,Address 10- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]?,,807835037,55=Other |__|
129084651,Survey,716117817,Where You Live and Work,154170916,Address 10- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]? - SOURCE,,154170916,Address 10- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]?,,901693169,0 = A public or municipal water supply
129084651,Survey,716117817,Where You Live and Work,154170916,Address 10- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]? - SOURCE,,175293001,Address 10- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]? Please describe [text box],,,
129084651,Survey,716117817,Where You Live and Work,154170916,Address 10- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]? - SOURCE,,940253045,Address 10- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]?,,178420302,77 = Unavailable/Unknown
129084651,Survey,716117817,Where You Live and Work,154170916,Address 10- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]? - SOURCE,,940253045,Address 10- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]?,,388690303,2= Private well or spring
129084651,Survey,716117817,Where You Live and Work,154170916,Address 10- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]? - SOURCE,,940253045,Address 10- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]?,,519767819,"1= A rural water system, community well, or spring serving at least 25 people or 15 households"
129084651,Survey,716117817,Where You Live and Work,154170916,Address 10- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]? - SOURCE,,940253045,Address 10- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]?,,807835037,55=Other |__|
129084651,Survey,716117817,Where You Live and Work,154170916,Address 10- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]? - SOURCE,,940253045,Address 10- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]?,,901693169,0 = A public or municipal water supply
129084651,Survey,716117817,Where You Live and Work,170035952,Seasonal Address 2- What [is/was] the source of water to [insert address insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided? - SOURCE,,170035952,Seasonal Address 2- What [is/was] the source of water to [insert address insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided?,,178420302,77 = Unavailable/Unknown
129084651,Survey,716117817,Where You Live and Work,170035952,Seasonal Address 2- What [is/was] the source of water to [insert address insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided? - SOURCE,,170035952,Seasonal Address 2- What [is/was] the source of water to [insert address insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided?,,388690303,2= Private well or spring
129084651,Survey,716117817,Where You Live and Work,170035952,Seasonal Address 2- What [is/was] the source of water to [insert address insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided? - SOURCE,,170035952,Seasonal Address 2- What [is/was] the source of water to [insert address insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided?,,519767819,"1= A rural water system, community well, or spring serving at least 25 people or 15 households"
129084651,Survey,716117817,Where You Live and Work,170035952,Seasonal Address 2- What [is/was] the source of water to [insert address insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided? - SOURCE,,170035952,Seasonal Address 2- What [is/was] the source of water to [insert address insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided?,,807835037,55=Other |__|
129084651,Survey,716117817,Where You Live and Work,170035952,Seasonal Address 2- What [is/was] the source of water to [insert address insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided? - SOURCE,,170035952,Seasonal Address 2- What [is/was] the source of water to [insert address insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided?,,901693169,0 = A public or municipal water supply
129084651,Survey,716117817,Where You Live and Work,170035952,Seasonal Address 2- What [is/was] the source of water to [insert address insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided? - SOURCE,,580265128,Seasonal Address 2- What [is/was] the source of water to [insert address insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided?,,178420302,77 = Unavailable/Unknown
129084651,Survey,716117817,Where You Live and Work,170035952,Seasonal Address 2- What [is/was] the source of water to [insert address insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided? - SOURCE,,580265128,Seasonal Address 2- What [is/was] the source of water to [insert address insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided?,,388690303,2= Private well or spring
129084651,Survey,716117817,Where You Live and Work,170035952,Seasonal Address 2- What [is/was] the source of water to [insert address insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided? - SOURCE,,580265128,Seasonal Address 2- What [is/was] the source of water to [insert address insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided?,,519767819,"1= A rural water system, community well, or spring serving at least 25 people or 15 households"
129084651,Survey,716117817,Where You Live and Work,170035952,Seasonal Address 2- What [is/was] the source of water to [insert address insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided? - SOURCE,,580265128,Seasonal Address 2- What [is/was] the source of water to [insert address insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided?,,807835037,55=Other |__|
129084651,Survey,716117817,Where You Live and Work,170035952,Seasonal Address 2- What [is/was] the source of water to [insert address insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided? - SOURCE,,580265128,Seasonal Address 2- What [is/was] the source of water to [insert address insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided?,,901693169,0 = A public or municipal water supply
129084651,Survey,716117817,Where You Live and Work,170035952,Seasonal Address 2- What [is/was] the source of water to [insert address insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided? - SOURCE,,674785575,Seasonal Address 2- What [is/was] the source of water to [insert address insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided? Please describe [text box],,,
129084651,Survey,716117817,Where You Live and Work,171937884,Address 10- What is the full street address of the place you lived before? Please only include addresses where you have lived for at least two years. - SOURCE,,264707783,9-Previous Street number,,,
129084651,Survey,716117817,Where You Live and Work,171937884,Address 10- What is the full street address of the place you lived before? Please only include addresses where you have lived for at least two years. - SOURCE,,282089547,9-Previous City,,,
129084651,Survey,716117817,Where You Live and Work,171937884,Address 10- What is the full street address of the place you lived before? Please only include addresses where you have lived for at least two years. - SOURCE,,612617245,9-Previous State/Province,,,
129084651,Survey,716117817,Where You Live and Work,171937884,Address 10- What is the full street address of the place you lived before? Please only include addresses where you have lived for at least two years. - SOURCE,,666011940,9-Previous Full Street name,,,
129084651,Survey,716117817,Where You Live and Work,171937884,Address 10- What is the full street address of the place you lived before? Please only include addresses where you have lived for at least two years. - SOURCE,,674024553,9-Previous Zip code,,,
129084651,Survey,716117817,Where You Live and Work,171937884,Address 10- What is the full street address of the place you lived before? Please only include addresses where you have lived for at least two years. - SOURCE,,886247195,9-Previous Country,,,
129084651,Survey,716117817,Where You Live and Work,171937884,Address 10- What is the full street address of the place you lived before? Please only include addresses where you have lived for at least two years. - SOURCE,,981594981,"9-Previous Apartment, suite, unit, building, etc.",,,
129084651,Survey,716117817,Where You Live and Work,172669345,Season Address 8-Please provide the cross streets of the intersection closest to this address: - SOURCE,,142318726,8-Seasonal Full Street name #2,,,
129084651,Survey,716117817,Where You Live and Work,172669345,Season Address 8-Please provide the cross streets of the intersection closest to this address: - SOURCE,,520630754,8-Seasonal Full Street name #1,,,
129084651,Survey,716117817,Where You Live and Work,172669345,Season Address 8-Please provide the cross streets of the intersection closest to this address: - SOURCE,,589826157,Season Address 8-Please provide the cross streets of the intersection closest to this address:,,178420302,77 = Unavailable/Unknown
129084651,Survey,716117817,Where You Live and Work,173413183,Season Address 1-Please provide the following information: - SOURCE,,354833686,1-Seasonal Zip code - Follow-up,,,
129084651,Survey,716117817,Where You Live and Work,173413183,Season Address 1-Please provide the following information: - SOURCE,,416620941,1-Seasonal City - Follow-up,,,
129084651,Survey,716117817,Where You Live and Work,173413183,Season Address 1-Please provide the following information: - SOURCE,,661148931,1-Seasonal Country - Follow-up,,,
129084651,Survey,716117817,Where You Live and Work,173413183,Season Address 1-Please provide the following information: - SOURCE,,915859406,1-Seasonal State/Province - Follow-up,,,
129084651,Survey,716117817,Where You Live and Work,190307069,Address 9- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]? - SOURCE,,190307069,Address 9- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]?,,178420302,77 = Unavailable/Unknown
129084651,Survey,716117817,Where You Live and Work,190307069,Address 9- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]? - SOURCE,,190307069,Address 9- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]?,,388690303,2= Private well or spring
129084651,Survey,716117817,Where You Live and Work,190307069,Address 9- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]? - SOURCE,,190307069,Address 9- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]?,,519767819,"1= A rural water system, community well, or spring serving at least 25 people or 15 households"
129084651,Survey,716117817,Where You Live and Work,190307069,Address 9- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]? - SOURCE,,190307069,Address 9- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]?,,807835037,55=Other |__|
129084651,Survey,716117817,Where You Live and Work,190307069,Address 9- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]? - SOURCE,,190307069,Address 9- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]?,,901693169,0 = A public or municipal water supply
129084651,Survey,716117817,Where You Live and Work,190307069,Address 9- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]? - SOURCE,,329423052,Address 9- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]?,,178420302,77 = Unavailable/Unknown
129084651,Survey,716117817,Where You Live and Work,190307069,Address 9- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]? - SOURCE,,329423052,Address 9- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]?,,388690303,2= Private well or spring
129084651,Survey,716117817,Where You Live and Work,190307069,Address 9- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]? - SOURCE,,329423052,Address 9- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]?,,519767819,"1= A rural water system, community well, or spring serving at least 25 people or 15 households"
129084651,Survey,716117817,Where You Live and Work,190307069,Address 9- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]? - SOURCE,,329423052,Address 9- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]?,,807835037,55=Other |__|
129084651,Survey,716117817,Where You Live and Work,190307069,Address 9- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]? - SOURCE,,329423052,Address 9- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]?,,901693169,0 = A public or municipal water supply
129084651,Survey,716117817,Where You Live and Work,190307069,Address 9- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]? - SOURCE,,988941261,Address 9- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]? Please describe [text box],,,
129084651,Survey,716117817,Where You Live and Work,191168161,What type(s) of transportation do you use to get to [insert address from CURSCH1 - CURSCH3/this address] from home? Select all that apply.,,656067463,"Other: Please describe, text box commute from current school",,,
129084651,Survey,716117817,Where You Live and Work,191221569,What year did you move into [insert address from CHILDADD1 - CHILDADD3/your childhood home]?,,858353109,Lived there since birth,,104430631,0 = No
129084651,Survey,716117817,Where You Live and Work,191221569,What year did you move into [insert address from CHILDADD1 - CHILDADD3/your childhood home]?,,858353109,Lived there since birth,,353358909,1 = Yes
129084651,Survey,716117817,Where You Live and Work,191221569,What year did you move into [insert address from CHILDADD1 - CHILDADD3/your childhood home]?,,948416598,Year moved in,,,
129084651,Survey,716117817,Where You Live and Work,192184336,Season Address 4-Please provide the cross streets of the intersection closest to this address: - SOURCE,,117544868,4-Seasonal Full Street name #1,,,
129084651,Survey,716117817,Where You Live and Work,192184336,Season Address 4-Please provide the cross streets of the intersection closest to this address: - SOURCE,,403786906,Season Address 4-Please provide the cross streets of the intersection closest to this address:,,178420302,77 = Unavailable/Unknown
129084651,Survey,716117817,Where You Live and Work,192184336,Season Address 4-Please provide the cross streets of the intersection closest to this address: - SOURCE,,868650023,4-Seasonal Full Street name #2,,,
129084651,Survey,716117817,Where You Live and Work,194944818,Season Address 5-Please provide the following information: - SOURCE,,101804763,5-Seasonal City - Follow-up,,,
129084651,Survey,716117817,Where You Live and Work,194944818,Season Address 5-Please provide the following information: - SOURCE,,502068619,5-Seasonal State/Province - Follow-up,,,
129084651,Survey,716117817,Where You Live and Work,194944818,Season Address 5-Please provide the following information: - SOURCE,,540340377,5-Seasonal Country - Follow-up,,,
129084651,Survey,716117817,Where You Live and Work,194944818,Season Address 5-Please provide the following information: - SOURCE,,600508416,Season Address 5-Please provide the following information:,,178420302,77 = Unavailable/Unknown
129084651,Survey,716117817,Where You Live and Work,194944818,Season Address 5-Please provide the following information: - SOURCE,,787391994,5-Seasonal Zip code - Follow-up,,,
129084651,Survey,716117817,Where You Live and Work,195367894,Address 4- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]? - SOURCE,,195367894,Address 4- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]?,,178420302,77 = Unavailable/Unknown
129084651,Survey,716117817,Where You Live and Work,195367894,Address 4- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]? - SOURCE,,195367894,Address 4- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]?,,388690303,2= Private well or spring
129084651,Survey,716117817,Where You Live and Work,195367894,Address 4- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]? - SOURCE,,195367894,Address 4- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]?,,519767819,"1= A rural water system, community well, or spring serving at least 25 people or 15 households"
129084651,Survey,716117817,Where You Live and Work,195367894,Address 4- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]? - SOURCE,,195367894,Address 4- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]?,,807835037,55=Other |__|
129084651,Survey,716117817,Where You Live and Work,195367894,Address 4- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]? - SOURCE,,195367894,Address 4- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]?,,901693169,0 = A public or municipal water supply
129084651,Survey,716117817,Where You Live and Work,195367894,Address 4- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]? - SOURCE,,292827049,Address 4- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]?,,178420302,77 = Unavailable/Unknown
129084651,Survey,716117817,Where You Live and Work,195367894,Address 4- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]? - SOURCE,,292827049,Address 4- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]?,,388690303,2= Private well or spring
129084651,Survey,716117817,Where You Live and Work,195367894,Address 4- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]? - SOURCE,,292827049,Address 4- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]?,,519767819,"1= A rural water system, community well, or spring serving at least 25 people or 15 households"
129084651,Survey,716117817,Where You Live and Work,195367894,Address 4- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]? - SOURCE,,292827049,Address 4- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]?,,807835037,55=Other |__|
129084651,Survey,716117817,Where You Live and Work,195367894,Address 4- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]? - SOURCE,,292827049,Address 4- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]?,,901693169,0 = A public or municipal water supply
129084651,Survey,716117817,Where You Live and Work,195367894,Address 4- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]? - SOURCE,,300611347,Address 4- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]? Please describe [text box],,,
129084651,Survey,716117817,Where You Live and Work,200086909,Season Address 1-Please provide the cross streets of the intersection closest to this address: - SOURCE,,154163153,1-Seasonal Full Street name #2,,,
129084651,Survey,716117817,Where You Live and Work,200086909,Season Address 1-Please provide the cross streets of the intersection closest to this address: - SOURCE,,351319555,1-Seasonal Full Street name #1,,,
129084651,Survey,716117817,Where You Live and Work,201906316,Address 7-Please provide the following information: - SOURCE,,476697171,6-Previous City - Follow-up,,,
129084651,Survey,716117817,Where You Live and Work,201906316,Address 7-Please provide the following information: - SOURCE,,605344820,6-Previous State/Province - Follow-up,,,
129084651,Survey,716117817,Where You Live and Work,201906316,Address 7-Please provide the following information: - SOURCE,,627992821,6-Previous Country - Follow-up,,,
129084651,Survey,716117817,Where You Live and Work,201906316,Address 7-Please provide the following information: - SOURCE,,814644814,6-Previous Zip code - Follow-up,,,
129084651,Survey,716117817,Where You Live and Work,201906316,Address 7-Please provide the following information: - SOURCE,,850350557,Address 7-Please provide the following information:,,178420302,77 = Unavailable/Unknown
129084651,Survey,716117817,Where You Live and Work,205492848,Address 6-Please provide the cross streets of the intersection closest to this address: - SOURCE,,247633332,Address 6-Please provide the cross streets of the intersection closest to this address:,,178420302,77 = Unavailable/Unknown
129084651,Survey,716117817,Where You Live and Work,205492848,Address 6-Please provide the cross streets of the intersection closest to this address: - SOURCE,,481599610,5-Previous Full Street name #2,,,
129084651,Survey,716117817,Where You Live and Work,205492848,Address 6-Please provide the cross streets of the intersection closest to this address: - SOURCE,,756458580,5-Previous Full Street name #1,,,
